case_id,case_label,mode,seed,ue_id,selected_slots,successful_slots,selection_fraction,success_fraction,final_delivered_bits,final_wait_slots,cqi,demand_factor
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1104,229,206,0.0458,0.0412,294469.9358825684,3,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1105,229,197,0.0458,0.0394,226493.7901611328,13,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1106,135,131,0.027,0.0262,18524.76313018799,14,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1107,149,130,0.0298,0.026,19100.487030029297,28,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1108,202,181,0.0404,0.0362,133015.70928955078,23,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1109,206,182,0.0412,0.0364,133525.34802246094,6,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1110,220,202,0.044,0.0404,464574.7104492188,15,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1111,175,158,0.035,0.0316,26110.772163391117,21,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1112,173,151,0.0346,0.0302,16261.179901123049,12,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1113,230,203,0.046,0.0406,470212.7530517578,10,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1114,311,287,0.0622,0.0574,180940.39700317383,7,5,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1115,196,170,0.0392,0.034,69622.25852966309,3,4,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1116,188,161,0.0376,0.0322,231195.40420532227,29,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1117,333,298,0.0666,0.0596,251421.77490234372,10,6,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1118,210,183,0.042,0.0366,363364.4586486816,20,11,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1119,215,198,0.043,0.0396,224004.84741210935,21,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1120,192,182,0.0384,0.0364,132675.95013427734,22,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1121,260,236,0.052,0.0472,774454.0237426758,11,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1122,374,334,0.0748,0.0668,430587.0955810547,5,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1123,374,333,0.0748,0.0666,428374.7020263672,10,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1124,222,206,0.0444,0.0412,291688.63778686523,12,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1125,154,139,0.0308,0.0278,50152.36351013184,3,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1126,185,169,0.037,0.0338,272206.83197021484,3,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1127,505,455,0.101,0.091,1052622.553894043,5,12,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1128,781,701,0.1562,0.1402,1878276.1772460935,0,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1129,207,190,0.0414,0.038,167897.92864990234,1,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1130,246,226,0.0492,0.0452,681398.6864013672,21,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1131,284,256,0.0568,0.0512,685564.2692871094,3,13,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1132,150,139,0.03,0.0278,49978.52516174317,26,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1133,268,237,0.0536,0.0474,26053.0947265625,16,1,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1134,259,236,0.0518,0.0472,773651.4807128906,9,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1135,371,334,0.0742,0.0668,433076.0383300781,5,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1136,253,226,0.0506,0.0452,686571.995300293,5,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1137,264,237,0.0528,0.0474,26053.0947265625,17,1,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1138,240,214,0.048,0.0428,345978.82846069336,21,10,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1139,137,126,0.0274,0.0252,11640.276275634766,21,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1140,149,135,0.0298,0.027,31210.71615600586,5,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1141,211,189,0.0422,0.0378,168324.6069946289,20,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1142,506,455,0.1012,0.091,1054877.7709350586,10,12,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1143,259,237,0.0518,0.0474,776861.6528320312,6,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1144,216,202,0.0432,0.0404,463447.1019287109,21,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1145,384,357,0.0768,0.0714,539224.1683044434,13,9,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1146,1044,960,0.2088,0.192,3140350.8755493164,4,15,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1147,199,183,0.0398,0.0366,358084.3938598633,20,11,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1148,209,189,0.0418,0.0378,168537.9461669922,17,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1149,877,788,0.1754,0.1576,2390068.711303711,3,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1150,221,198,0.0442,0.0396,225940.6917724609,2,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1151,504,455,0.1008,0.091,1051494.9453735352,7,12,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1152,779,700,0.1558,0.14,1876315.5549316409,0,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1153,188,168,0.0376,0.0336,272206.83197021484,25,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1154,428,382,0.0856,0.0764,625286.7082214355,10,10,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1155,233,206,0.0466,0.0412,294469.9358825684,4,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1156,190,164,0.038,0.0328,42758.1364440918,25,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1157,159,143,0.0318,0.0286,74631.57831573486,6,5,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1158,260,238,0.052,0.0476,26185.120544433597,9,1,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1159,191,170,0.0382,0.034,69013.82431030273,0,4,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1160,147,139,0.0294,0.0278,49283.17176818848,29,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1161,145,130,0.029,0.026,18965.02258300781,30,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1162,422,382,0.0844,0.0764,625286.7082214355,10,10,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1163,165,152,0.033,0.0304,132483.62603759766,30,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1164,217,198,0.0434,0.0396,224557.94580078125,5,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1165,281,249,0.0562,0.0498,42027.84468841553,11,2,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1166,255,221,0.051,0.0442,438725.3833618164,19,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1167,156,139,0.0312,0.0278,50239.28268432617,1,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1168,287,256,0.0574,0.0512,688831.9731445312,16,13,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1169,264,238,0.0528,0.0476,26163.11624145508,6,1,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1170,214,202,0.0428,0.0404,462319.4934082031,15,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1171,166,151,0.0332,0.0302,15953.119659423828,27,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1172,199,175,0.0398,0.035,99846.66165161131,19,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1173,211,189,0.0422,0.0378,168537.9461669922,23,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1174,343,316,0.0686,0.0632,1034477.9653930664,6,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1175,228,203,0.0456,0.0406,470776.5573120117,12,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1176,158,139,0.0316,0.0278,50326.20185852051,22,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1177,170,152,0.034,0.0304,132910.30438232422,15,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1178,210,190,0.042,0.038,168111.26782226562,0,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1179,183,165,0.0366,0.033,43193.88815307617,12,3,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1180,170,152,0.034,0.0304,133550.32189941406,12,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1181,192,176,0.0384,0.0352,99719.95269012453,3,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1182,209,189,0.0418,0.0378,168111.26782226562,16,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1183,182,152,0.0364,0.0304,135043.69610595703,4,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1184,185,168,0.037,0.0336,271812.32931518555,28,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1185,231,206,0.0462,0.0412,293774.6113586426,8,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1186,374,334,0.0748,0.0668,433352.58752441406,0,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1187,180,162,0.036,0.0324,230500.07968139648,12,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1188,223,198,0.0446,0.0396,225387.59338378903,1,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1189,236,217,0.0472,0.0434,579690.6643066406,17,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1190,165,153,0.033,0.0306,132910.30438232422,8,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1191,158,139,0.0316,0.0278,50500.04020690918,10,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1192,404,356,0.0808,0.0712,543048.4531860352,5,9,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1193,203,184,0.0406,0.0368,361924.4409790039,1,11,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1194,254,216,0.0508,0.0432,586226.0720214844,1,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1195,146,131,0.0292,0.0262,18761.825912475582,2,2,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1196,173,151,0.0346,0.0302,16041.13687133789,19,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1197,176,162,0.0352,0.0324,230152.4174194336,23,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1198,207,190,0.0414,0.038,167471.25030517578,6,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,deterministic,1701,1199,261,232,0.0522,0.0464,537305.4600219727,16,12,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,0,317,289,0.0634,0.0578,487605.2816162109,7,10,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,1,317,286,0.0634,0.0572,803855.1489257812,29,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,2,306,278,0.0612,0.0556,769217.4880371094,8,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,3,257,242,0.0514,0.0484,773779.2024536133,23,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,4,203,182,0.0406,0.0364,17141.352020263672,30,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,5,268,236,0.0536,0.0472,126582.2525253296,6,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,6,231,205,0.0462,0.041,47496.93627929688,32,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,7,266,243,0.0532,0.0486,826619.3206787109,6,15,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,8,267,236,0.0534,0.0472,350443.5600585937,17,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,9,275,251,0.055,0.0502,58663.073822021484,0,3,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,10,323,281,0.0646,0.0562,329923.18884277344,32,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,11,268,243,0.0536,0.0486,286781.5145263672,17,8,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,12,245,220,0.049,0.044,328540.83755493164,24,9,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,13,215,190,0.043,0.038,17977.515533447266,0,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,14,304,280,0.0608,0.056,668671.8526611328,11,12,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,15,240,212,0.048,0.0424,351501.8656311035,5,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,16,238,211,0.0476,0.0422,258573.4967041016,12,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,17,244,221,0.0488,0.0442,160536.20086669922,13,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,18,328,304,0.0656,0.0608,358407.755859375,3,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,19,308,279,0.0616,0.0558,880940.6010742188,1,14,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,20,304,266,0.0608,0.0532,838076.0416259766,10,14,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,21,262,237,0.0524,0.0474,667265.1276855469,10,13,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,22,222,198,0.0444,0.0396,45917.33633422852,3,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,23,246,221,0.0492,0.0442,20640.036193847656,8,1,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,24,296,264,0.0592,0.0528,38675.09962463379,67,2,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,25,231,208,0.0462,0.0416,77705.74172973633,1,4,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,26,300,267,0.06,0.0534,896440.5642700195,20,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,27,297,271,0.0594,0.0542,201986.8178100586,12,6,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,28,228,205,0.0456,0.041,48150.56384277344,8,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,29,204,184,0.0408,0.0368,42703.66748046875,21,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,30,251,222,0.0502,0.0444,32206.67227935791,7,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,31,244,219,0.0488,0.0438,31698.680603027344,6,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,32,250,222,0.05,0.0444,32748.530067443848,43,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,33,254,240,0.0508,0.048,171068.73468017578,7,6,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,34,301,270,0.0602,0.054,752878.96875,23,13,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,35,228,204,0.0456,0.0408,19275.769409179688,5,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,36,297,270,0.0594,0.054,921319.3981933594,0,15,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,37,224,196,0.0448,0.0392,228706.1837158203,16,8,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,38,228,207,0.0456,0.0414,30039.24112701416,43,2,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,39,243,219,0.0486,0.0438,370832.4957275391,44,10,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,40,258,236,0.0516,0.0472,575080.3454589844,23,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,41,241,223,0.0482,0.0446,205445.62298583984,23,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,42,227,207,0.0454,0.0414,239768.1514892578,28,8,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,43,327,292,0.0654,0.0584,348451.98486328125,38,8,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,44,276,246,0.0552,0.0492,765649.7170410156,28,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,45,349,318,0.0698,0.0636,896657.9384765625,7,13,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,46,225,206,0.045,0.0412,146266.31634521484,14,6,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,47,270,241,0.054,0.0482,354615.50720214844,27,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,48,272,246,0.0544,0.0492,499206.1254882813,1,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,49,361,323,0.0722,0.0646,1125165.327758789,8,15,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,50,251,225,0.0502,0.045,202672.2137451172,12,7,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,51,364,324,0.0728,0.0648,1041313.176940918,8,14,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,52,271,247,0.0542,0.0494,788560.0850219727,2,14,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,53,268,242,0.0536,0.0484,285675.31774902344,86,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,54,218,198,0.0436,0.0396,18901.69625854492,49,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,55,241,214,0.0482,0.0428,514189.4853515625,0,12,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,56,269,239,0.0538,0.0478,494406.06658935547,5,11,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,57,213,193,0.0426,0.0386,45427.11566162109,24,3,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,58,248,219,0.0496,0.0438,320544.6055297852,32,9,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,59,246,223,0.0492,0.0446,118472.87899017334,17,5,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,60,282,248,0.0564,0.0496,289270.4572753906,33,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,61,274,254,0.0548,0.0508,37218.85681915283,14,2,2.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,62,293,256,0.0586,0.0512,308352.3516845703,1,8,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,63,275,246,0.055,0.0492,135325.17086791992,1,5,1.0
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,64,231,211,0.0462,0.0422,187951.8108520508,2,7,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,65,222,196,0.0444,0.0392,18329.58438110352,1,1,0.5
t0375_j0625,37.5% throughput + 62.5% Jain fairness,stochastic,1701,66,281,240,0.0562,0.048,502566.1667175293,18,11,1.0
